"Date","Site.Name","COUNTY","meanlat","meanlong","month","year","Ozone","PM2.5"
2020-03-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2020,43.5,25.5
2020-03-26,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2020,44,26
2020-03-27,"Bryson City","Swain",35.434767,-83.442133,3,2020,39,28
2020-03-27,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2020,38,16
2020-03-27,"Clemmons Middle","Forsyth",36.026,-80.342,3,2020,42.5,28.5
2020-03-27,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2020,39.5,23.6666666666667
2020-03-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2020,46.5,7
2020-03-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2020,40.5,30.3333333333333
2020-03-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2020,42.5,26
2020-03-27,"Leggett","Edgecombe",35.988278,-77.5843,3,2020,40,19
2020-03-27,"Linville Falls","Avery",35.972347,-81.933072,3,2020,44.5,18
2020-03-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2020,43,23.5
2020-03-27,"Millbrook School","Wake",35.856111,-78.574167,3,2020,39,33.25
2020-03-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2020,40.5,24
2020-03-27,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2020,39,23
2020-03-28,"Bryson City","Swain",35.434767,-83.442133,3,2020,41.5,39
2020-03-28,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2020,44,17.5
2020-03-28,"Clemmons Middle","Forsyth",36.026,-80.342,3,2020,52.5,52
2020-03-28,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2020,46.5,28
2020-03-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2020,53,NA
2020-03-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2020,48,38
2020-03-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2020,48,38.6666666666667
2020-03-28,"Leggett","Edgecombe",35.988278,-77.5843,3,2020,48,16
2020-03-28,"Linville Falls","Avery",35.972347,-81.933072,3,2020,50,NA
2020-03-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2020,51.5,35
2020-03-28,"Millbrook School","Wake",35.856111,-78.574167,3,2020,46,38
2020-03-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2020,42,31.5
2020-03-28,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2020,45,35
2020-03-29,"Bryson City","Swain",35.434767,-83.442133,3,2020,47.5,40.5
2020-03-29,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2020,46.5,6
2020-03-29,"Clemmons Middle","Forsyth",36.026,-80.342,3,2020,62.5,57
2020-03-29,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2020,55,51
2020-03-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2020,54.5,NA
2020-03-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2020,56,45
2020-03-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2020,63,51
2020-03-29,"Leggett","Edgecombe",35.988278,-77.5843,3,2020,51.5,33
2020-03-29,"Linville Falls","Avery",35.972347,-81.933072,3,2020,53.5,NA
2020-03-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2020,67.5,51.5
2020-03-29,"Millbrook School","Wake",35.856111,-78.574167,3,2020,55.5,55
2020-03-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2020,44,25.5
2020-03-29,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2020,50.5,38
2020-03-30,"Bryson City","Swain",35.434767,-83.442133,3,2020,46.5,31.5
2020-03-30,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2020,44,14
2020-03-30,"Clemmons Middle","Forsyth",36.026,-80.342,3,2020,47,49
2020-03-30,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2020,47,37
2020-03-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2020,47,4
2020-03-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2020,46,36.25
2020-03-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2020,47,32.3333333333333
2020-03-30,"Leggett","Edgecombe",35.988278,-77.5843,3,2020,43,26.5
2020-03-30,"Linville Falls","Avery",35.972347,-81.933072,3,2020,46,7
2020-03-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2020,55.5,37
2020-03-30,"Millbrook School","Wake",35.856111,-78.574167,3,2020,45,37.5
2020-03-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2020,44,27
2020-03-30,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2020,43.5,29.5
2020-03-31,"Bryson City","Swain",35.434767,-83.442133,3,2020,43.5,20.5
2020-03-31,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2020,43,10
2020-03-31,"Clemmons Middle","Forsyth",36.026,-80.342,3,2020,46,25.5
2020-03-31,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2020,44,18
2020-03-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2020,48,NA
2020-03-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2020,44,18.6666666666667
2020-03-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2020,46,21
2020-03-31,"Leggett","Edgecombe",35.988278,-77.5843,3,2020,42.5,14
2020-03-31,"Linville Falls","Avery",35.972347,-81.933072,3,2020,41,NA
2020-03-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2020,45.5,19
2020-03-31,"Millbrook School","Wake",35.856111,-78.574167,3,2020,44,23.6666666666667
2020-03-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2020,42,14
2020-03-31,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2020,43,21.5
2020-04-01,"Bryson City","Swain",35.434767,-83.442133,4,2020,45.5,22.5
2020-04-01,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,44,7
2020-04-01,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,46,28
2020-04-01,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,45.5,12
2020-04-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,50,NA
2020-04-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,46.5,21.3333333333333
2020-04-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,46.5,23.5
2020-04-01,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,45.5,25.5
2020-04-01,"Linville Falls","Avery",35.972347,-81.933072,4,2020,45,NA
2020-04-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,48,19.5
2020-04-01,"Millbrook School","Wake",35.856111,-78.574167,4,2020,46,32.75
2020-04-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,46,22.5
2020-04-01,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,45.5,22.5
2020-04-02,"Bryson City","Swain",35.434767,-83.442133,4,2020,44.5,36.5
2020-04-02,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,41,12.5
2020-04-02,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,49,37
2020-04-02,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,42,30.5
2020-04-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,61,32
2020-04-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,44,31.5
2020-04-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,46.5,27.75
2020-04-02,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,41,25.5
2020-04-02,"Linville Falls","Avery",35.972347,-81.933072,4,2020,48,25
2020-04-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,48.5,29.5
2020-04-02,"Millbrook School","Wake",35.856111,-78.574167,4,2020,42,36.8
2020-04-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,41,27
2020-04-02,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,41.5,29
2020-04-03,"Bryson City","Swain",35.434767,-83.442133,4,2020,44.5,44.5
2020-04-03,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,40,24
2020-04-03,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,51,56
2020-04-03,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,46,46
2020-04-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,67,NA
2020-04-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,51,39.3333333333333
2020-04-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,50.5,41
2020-04-03,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,44,32.5
2020-04-03,"Linville Falls","Avery",35.972347,-81.933072,4,2020,48.5,NA
2020-04-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,52.5,30
2020-04-03,"Millbrook School","Wake",35.856111,-78.574167,4,2020,45.5,48.25
2020-04-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,42.5,36
2020-04-03,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,45.5,35
2020-04-04,"Bryson City","Swain",35.434767,-83.442133,4,2020,50.5,31.5
2020-04-04,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,57,16.5
2020-04-04,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,58.5,48
2020-04-04,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,58,38
2020-04-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,55.5,NA
2020-04-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,54,31.3333333333333
2020-04-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,60.5,38.5
2020-04-04,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,52,33
2020-04-04,"Linville Falls","Avery",35.972347,-81.933072,4,2020,59,NA
2020-04-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,61.5,32
2020-04-04,"Millbrook School","Wake",35.856111,-78.574167,4,2020,57.5,41.25
2020-04-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,54.5,30
2020-04-04,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,57.5,29
2020-04-05,"Bryson City","Swain",35.434767,-83.442133,4,2020,44,26.5
2020-04-05,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,47,7.5
2020-04-05,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,43.5,34
2020-04-05,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,41.5,27
2020-04-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,47.5,15
2020-04-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,41,21.5
2020-04-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,44,22.6666666666667
2020-04-05,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,38,29.5
2020-04-05,"Linville Falls","Avery",35.972347,-81.933072,4,2020,46,19
2020-04-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,43,18.5
2020-04-05,"Millbrook School","Wake",35.856111,-78.574167,4,2020,42,32.4
2020-04-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,46,26.3333333333333
2020-04-05,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,43,27.5
2020-04-06,"Bryson City","Swain",35.434767,-83.442133,4,2020,37.5,30
2020-04-06,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,48.5,8
2020-04-06,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,49,38.5
2020-04-06,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,44.5,36.5
2020-04-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,52,NA
2020-04-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,47,34.25
2020-04-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,50,36
2020-04-06,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,46.5,24.5
2020-04-06,"Linville Falls","Avery",35.972347,-81.933072,4,2020,48.5,NA
2020-04-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,56.5,31.5
2020-04-06,"Millbrook School","Wake",35.856111,-78.574167,4,2020,46,39
2020-04-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,47.5,25
2020-04-06,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,51,43.5
2020-04-07,"Bryson City","Swain",35.434767,-83.442133,4,2020,36.5,24
2020-04-07,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,40.5,11.5
2020-04-07,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,37,44
2020-04-07,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,38.5,41.5
2020-04-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,43,NA
2020-04-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,35,44
2020-04-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,39,39
2020-04-07,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,38,20
2020-04-07,"Linville Falls","Avery",35.972347,-81.933072,4,2020,39.5,NA
2020-04-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,40,31.5
2020-04-07,"Millbrook School","Wake",35.856111,-78.574167,4,2020,38.5,44.25
2020-04-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,42,20.5
2020-04-07,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,38,32
2020-04-08,"Bryson City","Swain",35.434767,-83.442133,4,2020,32,16
2020-04-08,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,37.5,8.5
2020-04-08,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,38,36
2020-04-08,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,36.5,27
2020-04-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,42.5,8
2020-04-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,37.5,25.5
2020-04-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,38,27
2020-04-08,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,37,21.5
2020-04-08,"Linville Falls","Avery",35.972347,-81.933072,4,2020,37.5,12
2020-04-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,41,22.5
2020-04-08,"Millbrook School","Wake",35.856111,-78.574167,4,2020,39.5,30
2020-04-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,36,22
2020-04-08,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,40,27.5
2020-04-09,"Bryson City","Swain",35.434767,-83.442133,4,2020,37,16.5
2020-04-09,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,34.5,10.5
2020-04-09,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,43,20.3333333333333
2020-04-09,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,40.5,32.5
2020-04-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,43,NA
2020-04-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,33,29.25
2020-04-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,43.5,25
2020-04-09,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,35,22
2020-04-09,"Linville Falls","Avery",35.972347,-81.933072,4,2020,42,NA
2020-04-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,45,22.5
2020-04-09,"Millbrook School","Wake",35.856111,-78.574167,4,2020,38.5,36
2020-04-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,31,26.6666666666667
2020-04-09,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,34,30
2020-04-10,"Bryson City","Swain",35.434767,-83.442133,4,2020,44.5,25
2020-04-10,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,42.5,11.5
2020-04-10,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,51.5,33
2020-04-10,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,52.5,34.5
2020-04-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,49.5,NA
2020-04-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,57.5,28.3333333333333
2020-04-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,55,29
2020-04-10,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,50,26.5
2020-04-10,"Linville Falls","Avery",35.972347,-81.933072,4,2020,47,NA
2020-04-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,58,22.5
2020-04-10,"Millbrook School","Wake",35.856111,-78.574167,4,2020,50.5,39.5
2020-04-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,50,25.5
2020-04-10,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,48.5,32.5
2020-04-11,"Bryson City","Swain",35.434767,-83.442133,4,2020,45,28
2020-04-11,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,48.5,17.5
2020-04-11,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,48,40
2020-04-11,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,53,38.3333333333333
2020-04-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,52,16
2020-04-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,47,37
2020-04-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,48.5,33
2020-04-11,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,48,32.5
2020-04-11,"Linville Falls","Avery",35.972347,-81.933072,4,2020,49,19
2020-04-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,52.5,36
2020-04-11,"Millbrook School","Wake",35.856111,-78.574167,4,2020,53.5,47.2
2020-04-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,50.5,34.6666666666667
2020-04-11,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,52,39
2020-04-12,"Bryson City","Swain",35.434767,-83.442133,4,2020,49,39
2020-04-12,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,47.5,32
2020-04-12,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,49.5,50
2020-04-12,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,42.5,30.3333333333333
2020-04-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,62.5,NA
2020-04-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,43.5,31.5
2020-04-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,48,40
2020-04-12,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,49,32.5
2020-04-12,"Linville Falls","Avery",35.972347,-81.933072,4,2020,51.5,NA
2020-04-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,46.5,37
2020-04-12,"Millbrook School","Wake",35.856111,-78.574167,4,2020,46,41.6
2020-04-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,48,33.3333333333333
2020-04-12,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,46.5,38.5
2020-04-13,"Bryson City","Swain",35.434767,-83.442133,4,2020,50.5,50
2020-04-13,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,39,10
2020-04-13,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,59.5,47.5
2020-04-13,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,36.5,30
2020-04-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,57,NA
2020-04-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,43,31
2020-04-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,60,41
2020-04-13,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,40.5,25
2020-04-13,"Linville Falls","Avery",35.972347,-81.933072,4,2020,84,NA
2020-04-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,52,35.5
2020-04-13,"Millbrook School","Wake",35.856111,-78.574167,4,2020,39.5,40.25
2020-04-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,40,27.5
2020-04-13,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,39,33.5
2020-04-14,"Bryson City","Swain",35.434767,-83.442133,4,2020,43,38.5
2020-04-14,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,36,12
2020-04-14,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,42,46.5
2020-04-14,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,37.5,32
2020-04-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,44.5,29
2020-04-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,40,31.5
2020-04-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,40.5,38
2020-04-14,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,37.5,27
2020-04-14,"Linville Falls","Avery",35.972347,-81.933072,4,2020,44,32
2020-04-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,42,33.5
2020-04-14,"Millbrook School","Wake",35.856111,-78.574167,4,2020,39,45
2020-04-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,38,27.3333333333333
2020-04-14,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,38.5,31
2020-04-15,"Bryson City","Swain",35.434767,-83.442133,4,2020,41,22
2020-04-15,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,39,14
2020-04-15,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,41,20.6666666666667
2020-04-15,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,40,17.3333333333333
2020-04-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,53,NA
2020-04-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,40.5,17.25
2020-04-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,41,18.75
2020-04-15,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,41.5,20
2020-04-15,"Linville Falls","Avery",35.972347,-81.933072,4,2020,44,NA
2020-04-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,41.5,16.5
2020-04-15,"Millbrook School","Wake",35.856111,-78.574167,4,2020,40.5,25.6
2020-04-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,40.5,20
2020-04-15,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,41,20.5
2020-04-16,"Bryson City","Swain",35.434767,-83.442133,4,2020,43.5,17.5
2020-04-16,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,41,3.5
2020-04-16,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,45,15
2020-04-16,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,40.5,16
2020-04-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,53.5,NA
2020-04-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,47,16.6666666666667
2020-04-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,46.5,11.5
2020-04-16,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,41,12.5
2020-04-16,"Linville Falls","Avery",35.972347,-81.933072,4,2020,54,NA
2020-04-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,48,7
2020-04-16,"Millbrook School","Wake",35.856111,-78.574167,4,2020,41,21.5
2020-04-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,42.5,11.5
2020-04-16,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,41,16.5
2020-04-17,"Bryson City","Swain",35.434767,-83.442133,4,2020,52.5,26.5
2020-04-17,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,53.5,14.5
2020-04-17,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,56.5,34
2020-04-17,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,54.5,24
2020-04-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,80,16
2020-04-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,56.5,29.5
2020-04-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,61.5,24.3333333333333
2020-04-17,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,51.5,22.5
2020-04-17,"Linville Falls","Avery",35.972347,-81.933072,4,2020,64,15
2020-04-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,67,26.5
2020-04-17,"Millbrook School","Wake",35.856111,-78.574167,4,2020,55,32.2
2020-04-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,59,24
2020-04-17,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,50.5,36
2020-04-18,"Bryson City","Swain",35.434767,-83.442133,4,2020,52.5,37.5
2020-04-18,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,58,25.5
2020-04-18,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,64,40
2020-04-18,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,52.5,38.3333333333333
2020-04-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,57.5,NA
2020-04-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,58,33.75
2020-04-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,64.5,33
2020-04-18,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,56,33.5
2020-04-18,"Linville Falls","Avery",35.972347,-81.933072,4,2020,63.5,NA
2020-04-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,67,34.5
2020-04-18,"Millbrook School","Wake",35.856111,-78.574167,4,2020,54.5,49.2
2020-04-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,57.5,32.3333333333333
2020-04-18,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2020,59.5,43.5
2020-04-19,"Bryson City","Swain",35.434767,-83.442133,4,2020,39.5,22.5
2020-04-19,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2020,56.5,40
2020-04-19,"Clemmons Middle","Forsyth",36.026,-80.342,4,2020,40.5,37
2020-04-19,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2020,40.5,20.5
2020-04-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2020,44,NA
2020-04-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2020,40.5,29.3333333333333
2020-04-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2020,40,30.5
2020-04-19,"Leggett","Edgecombe",35.988278,-77.5843,4,2020,42,24.5
2020-04-19,"Linville Falls","Avery",35.972347,-81.933072,4,2020,41.5,NA
2020-04-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2020,41.5,25
2020-04-19,"Millbrook School","Wake",35.856111,-78.574167,4,2020,42.5,33.75
2020-04-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2020,44,25.5
